# amide: ROI Analysis File - generated on Fri Aug 20 21:23:56 2010
#
# Study:	XXXXXXXXXXXX
#
# ROI:	tumor	Type:	ellipsoid
#   Data Set:	XXXXXXXXXXXX	Scaling Factor:	1
#   Frame 0, Gate 0
#      Value	      Weight	      X (mm)	      Y (mm)	      Z (mm)
    0.633373	         0.5	    -100.977	     27.9297	       63.75
    0.633342	           1	    -96.6797	     32.2266	       21.25
    0.633039	           1	    -118.164	     58.0078	        42.5
    0.632395	           1	     -109.57	     58.0078	       12.75
    0.632375	      0.1875	    -118.164	     6.44531	       -25.5
    0.632308	           1	     -109.57	     58.0078	       21.25
    0.632264	           1	    -118.164	     40.8203	       72.25
     0.63213	    0.109375	    -143.945	     23.6328	       63.75
    0.631774	    0.359375	    -148.242	     23.6328	       -4.25
    0.631552	    0.328125	    -148.242	     45.1172	          34
    0.631025	    0.859375	    -131.055	    -6.44531	          17
    0.629503	     0.59375	     -109.57	    -6.44531	        25.5
    0.629305	     0.34375	     -109.57	     62.3047	       12.75
    0.629249	    0.734375	    -96.6797	     27.9297	          51
    0.629086	           1	    -118.164	    -6.44531	          17
    0.629008	           1	    -122.461	     40.8203	       72.25
    0.628231	           1	    -96.6797	     27.9297	          17
    0.627926	           1	    -105.273	     53.7109	       21.25
    0.627903	           1	    -96.6797	     23.6328	        42.5
    0.626966	           1	    -139.648	     6.44531	           0
    0.626713	           1	    -100.977	     10.7422	       46.75
    0.626644	     0.28125	    -118.164	     58.0078	      -12.75
    0.626536	           1	    -118.164	     58.0078	          34
    0.626227	    0.046875	     -109.57	     2.14844	         -17
    0.625814	           1	    -96.6797	     23.6328	         8.5
    0.625564	       0.625	    -100.977	     6.44531	       46.75
    0.625005	           1	    -113.867	     58.0078	       21.25
     0.62464	     0.78125	    -96.6797	     10.7422	       12.75
     0.62446	    0.109375	    -143.945	     15.0391	        59.5
    0.624076	     0.21875	    -148.242	     19.3359	       -4.25
    0.623683	    0.453125	     -109.57	     2.14844	      -12.75
    0.622833	    0.796875	    -122.461	     45.1172	       72.25
    0.621977	           1	    -118.164	     53.7109	       38.25
     0.62178	           1	    -122.461	     2.14844	      -12.75
    0.620789	    0.921875	     -109.57	     58.0078	        4.25
    0.620384	    0.484375	    -100.977	     15.0391	        59.5
    0.620343	           1	    -113.867	     49.4141	        42.5
     0.61994	           1	    -113.867	     49.4141	       55.25
    0.619907	           1	    -96.6797	     15.0391	          17
    0.619741	           1	    -113.867	     53.7109	       12.75
      0.6194	    0.953125	    -113.867	     2.14844	      -12.75
    0.619276	    0.140625	    -139.648	     15.0391	      -21.25
    0.619013	      0.1875	    -135.352	    -6.44531	          34
     0.61877	           1	    -96.6797	     15.0391	        25.5
    0.618511	       0.875	    -126.758	     6.44531	      -21.25
    0.615685	           1	    -118.164	     53.7109	        25.5
     0.61392	           1	    -96.6797	     27.9297	       29.75
     0.61352	           1	    -113.867	     53.7109	          34
    0.613243	           1	    -113.867	     53.7109	        25.5
    0.612837	       0.625	    -96.6797	     15.0391	           0
    0.610333	    0.703125	    -118.164	     45.1172	       72.25
    0.609611	    0.328125	    -96.6797	     15.0391	       -4.25
    0.609469	    0.109375	    -100.977	     23.6328	      -21.25
    0.609184	       0.875	    -131.055	    -6.44531	       21.25
    0.609131	      0.6875	    -139.648	     15.0391	         -17
    0.609002	           1	    -131.055	     2.14844	        -8.5
    0.608999	      0.9375	    -135.352	    -2.14844	         8.5
    0.608073	    0.546875	    -122.461	     62.3047	           0
    0.607351	     0.03125	    -143.945	     19.3359	       63.75
    0.607022	           1	    -96.6797	     23.6328	          17
    0.606519	           1	    -113.867	     53.7109	        4.25
    0.606179	           1	    -113.867	     58.0078	           0
    0.606162	           1	    -118.164	     49.4141	        59.5
    0.605894	           1	    -113.867	     58.0078	         8.5
    0.605622	           1	    -113.867	     49.4141	       38.25
    0.605426	           1	    -118.164	     53.7109	       -4.25
    0.604176	           1	    -113.867	     53.7109	       38.25
     0.60398	    0.328125	    -96.6797	     40.8203	       -4.25
    0.603603	     0.46875	    -92.3828	     36.5234	        25.5
    0.602846	    0.015625	    -113.867	     2.14844	      -21.25
    0.601686	           1	    -118.164	     45.1172	       63.75
     0.60109	      0.1875	    -113.867	     62.3047	           0
    0.600968	           1	    -96.6797	     32.2266	        25.5
    0.600139	           1	    -122.461	     45.1172	          68
     0.59949	      0.0625	    -105.273	    -6.44531	        25.5
    0.599195	           1	    -118.164	     58.0078	           0
    0.597731	           1	    -118.164	     45.1172	        59.5
    0.596358	           1	    -118.164	     58.0078	       12.75
     0.59618	     0.71875	    -118.164	     62.3047	        4.25
    0.596005	    0.015625	    -113.867	    -10.7422	       29.75
    0.594547	    0.046875	    -100.977	     15.0391	       63.75
    0.594107	           1	    -118.164	     49.4141	       38.25
    0.593828	     0.09375	    -143.945	     19.3359	         -17
     0.59242	      0.3125	    -135.352	    -6.44531	        25.5
    0.592105	    0.015625	    -100.977	     36.5234	      -21.25
    0.591635	           1	    -122.461	    -6.44531	       12.75
    0.589905	      0.8125	    -122.461	     2.14844	         -17
    0.589263	        0.25	    -118.164	    -10.7422	       29.75
    0.588964	     0.84375	    -143.945	     10.7422	           0
    0.587965	           1	     -109.57	     53.7109	       -4.25
    0.586853	           1	    -126.758	    -6.44531	       12.75
    0.586796	    0.984375	    -96.6797	     15.0391	         8.5
    0.586326	    0.953125	    -113.867	    -6.44531	          17
    0.585629	     0.90625	    -113.867	    -6.44531	       12.75
    0.585189	    0.046875	    -113.867	     58.0078	      -12.75
    0.584609	    0.078125	    -126.758	    -6.44531	          51
    0.584217	           1	    -96.6797	     19.3359	          17
    0.583247	           1	    -118.164	     53.7109	          34
    0.582073	           1	    -118.164	     40.8203	          68
    0.582031	           1	    -96.6797	     23.6328	        4.25
    0.581722	           1	    -118.164	    -6.44531	       12.75
    0.580087	    0.984375	    -131.055	    -2.14844	           0
     0.57976	        0.25	    -122.461	    -10.7422	       29.75
    0.579307	           1	    -122.461	     40.8203	          68
    0.579137	           1	    -118.164	     49.4141	        42.5
    0.579129	     0.84375	    -139.648	     2.14844	        4.25
     0.57846	           1	    -118.164	     45.1172	          68
    0.577785	           1	    -113.867	     53.7109	       21.25
    0.577485	    0.921875	    -122.461	     36.5234	        76.5
    0.577129	     0.96875	    -96.6797	     23.6328	       46.75
     0.57652	           1	    -118.164	     53.7109	        -8.5
    0.575293	    0.453125	    -135.352	     10.7422	      -21.25
    0.574413	      0.5625	    -143.945	     6.44531	        4.25
    0.574413	      0.0625	     -109.57	     62.3047	        4.25
    0.574408	    0.953125	    -135.352	     10.7422	         -17
    0.573645	           1	    -96.6797	     23.6328	           0
    0.573423	     0.03125	    -96.6797	     6.44531	        42.5
    0.572742	    0.453125	     -109.57	    -6.44531	       12.75
    0.572365	    0.484375	    -100.977	     10.7422	       55.25
    0.571406	    0.953125	    -131.055	     6.44531	         -17
    0.570884	           1	    -122.461	     53.7109	        42.5
    0.569585	    0.453125	    -118.164	     62.3047	           0
     0.56885	     0.09375	    -148.242	     10.7422	        4.25
    0.568488	    0.359375	     -109.57	     58.0078	       -4.25
    0.566647	     0.09375	    -118.164	    -10.7422	          34
    0.566444	     0.34375	    -92.3828	     36.5234	       12.75
     0.56634	    0.859375	    -96.6797	     10.7422	       29.75
    0.566162	           1	     -109.57	     53.7109	       21.25
     0.56564	     0.40625	    -96.6797	     27.9297	       55.25
    0.565236	           1	    -96.6797	     19.3359	         8.5
    0.564924	     0.96875	    -135.352	     2.14844	       -4.25
     0.56492	           1	    -118.164	     58.0078	        4.25
    0.564093	           1	    -96.6797	     27.9297	       21.25
     0.56308	    0.015625	    -139.648	     2.14844	       55.25
    0.563004	     0.84375	    -113.867	     62.3047	       12.75
    0.562886	         0.5	    -92.3828	     32.2266	          34
    0.562875	    0.734375	    -139.648	     10.7422	      -12.75
    0.562185	    0.140625	    -118.164	     62.3047	       -4.25
    0.560584	    0.015625	    -148.242	     15.0391	       -4.25
      0.5595	    0.140625	    -118.164	     2.14844	      -21.25
    0.558903	     0.53125	     -109.57	    -6.44531	          17
    0.558338	    0.078125	    -135.352	    -6.44531	       38.25
    0.557481	    0.203125	    -143.945	     15.0391	      -12.75
    0.557444	      0.9375	    -126.758	    -6.44531	         8.5
    0.555359	           1	    -96.6797	     19.3359	        42.5
    0.555116	    0.296875	    -100.977	     6.44531	          51
     0.55346	           1	    -122.461	    -6.44531	         8.5
    0.551801	    0.484375	    -92.3828	     36.5234	       21.25
    0.551553	           1	    -113.867	     53.7109	        -8.5
    0.551377	           1	    -113.867	     53.7109	        42.5
    0.548975	     0.03125	    -100.977	     23.6328	          68
    0.547351	      0.3125	    -96.6797	     19.3359	        -8.5
    0.547284	    0.390625	    -118.164	     40.8203	        76.5
    0.546312	    0.046875	     -109.57	     58.0078	        -8.5
    0.545569	           1	    -96.6797	     19.3359	        25.5
    0.544925	           1	    -96.6797	     23.6328	       21.25
    0.544414	    0.015625	    -113.867	     62.3047	       -4.25
    0.543989	    0.578125	    -139.648	     6.44531	        -8.5
    0.543225	        0.25	    -122.461	     6.44531	       -25.5
    0.542734	     0.28125	    -100.977	     19.3359	       63.75
    0.542451	    0.015625	    -105.273	    -2.14844	       -4.25
    0.541779	       0.625	    -96.6797	     19.3359	       -4.25
    0.539379	    0.890625	    -96.6797	     19.3359	           0
    0.538571	       0.125	    -100.977	     27.9297	      -21.25
    0.538472	     0.15625	    -126.758	    -10.7422	       29.75
    0.537834	    0.484375	    -122.461	     40.8203	        76.5
    0.533487	      0.1875	    -92.3828	     32.2266	        42.5
    0.532999	           1	    -126.758	     2.14844	      -12.75
    0.528791	     0.21875	    -122.461	    -10.7422	          34
    0.526948	       0.125	     -109.57	    -6.44531	        4.25
    0.525712	           1	    -113.867	     53.7109	       -4.25
    0.525304	     0.84375	    -96.6797	     36.5234	           0
    0.524059	           1	    -96.6797	     27.9297	           0
    0.523199	           1	    -96.6797	     27.9297	        4.25
     0.52091	     0.09375	    -100.977	     32.2266	      -21.25
    0.520258	    0.484375	    -100.977	     23.6328	       63.75
    0.519862	     0.84375	    -118.164	    -2.14844	        -8.5
    0.518352	    0.921875	    -135.352	     6.44531	      -12.75
    0.517928	    0.734375	    -131.055	    -6.44531	       12.75
    0.516846	    0.203125	    -143.945	     10.7422	        -8.5
      0.5162	      0.4375	    -92.3828	     36.5234	          17
