# amide: ROI Analysis File - generated on Fri Aug 20 14:32:50 2010
#
# Study:	XXXXXXXXXXXX
#
# ROI:	tumor	Type:	ellipsoid
#   Data Set:	XXXXXXXXXXXX	Scaling Factor:	1
#   Frame 0, Gate 0
#      Value	      Weight	      X (mm)	      Y (mm)	      Z (mm)
      5.6513	           1	     131.055	    -27.9297	       21.25
     5.65064	           1	     139.648	     27.9297	       12.75
     5.64832	           1	     100.977	     27.9297	      -38.25
     5.64791	           1	     113.867	     15.0391	         -17
     5.64779	           1	     79.4922	     15.0391	      -21.25
     5.64667	           1	     126.758	     27.9297	       12.75
     5.64613	           1	     118.164	     32.2266	          51
     5.64459	           1	     83.7891	     15.0391	         8.5
     5.64351	           1	     131.055	     32.2266	          51
     5.64222	           1	      109.57	     15.0391	         -34
     5.64179	           1	     105.273	    -27.9297	       12.75
     5.64144	           1	     148.242	     32.2266	         8.5
     5.63956	           1	     79.4922	     40.8203	        25.5
     5.63914	           1	     96.6797	     45.1172	         8.5
     5.63684	           1	     148.242	     36.5234	         8.5
     5.63592	           1	     96.6797	    -15.0391	       21.25
     5.63451	           1	     135.352	     23.6328	      -12.75
     5.63398	           1	     105.273	    -6.44531	       46.75
     5.62967	           1	     83.7891	     10.7422	         8.5
     5.62868	           1	     96.6797	     23.6328	       21.25
     5.62766	           1	     126.758	     19.3359	       38.25
     5.62729	           1	     100.977	     40.8203	       29.75
     5.62713	           1	     156.836	     6.44531	         -34
     5.62553	           1	     105.273	     40.8203	         -34
     5.62493	           1	     135.352	     2.14844	       -4.25
     5.62379	           1	     152.539	     15.0391	       12.75
     5.62178	           1	      109.57	     53.7109	         -17
     5.62178	           1	     131.055	    -10.7422	         -17
     5.61999	           1	     92.3828	     15.0391	       29.75
     5.61979	           1	     131.055	     6.44531	        -8.5
     5.61962	           1	     113.867	     45.1172	         8.5
     5.61962	           1	     122.461	    -27.9297	         8.5
     5.61894	           1	     148.242	     40.8203	        25.5
     5.61706	           1	     148.242	     27.9297	      -12.75
     5.61585	           1	     88.0859	     36.5234	       12.75
     5.61571	           1	     83.7891	     36.5234	          34
     5.61442	           1	     100.977	    -19.3359	       -4.25
     5.61374	           1	     118.164	     19.3359	       -25.5
     5.61336	           1	     152.539	     32.2266	          17
     5.61255	           1	     143.945	     27.9297	      -12.75
     5.61179	           1	     96.6797	     40.8203	       21.25
      5.6113	           1	      109.57	     49.4141	         8.5
      5.6107	           1	     118.164	     23.6328	        42.5
     5.61066	           1	     131.055	    -23.6328	         -17
     5.60809	           1	     131.055	    -23.6328	          17
     5.60748	           1	     113.867	     36.5234	       46.75
     5.60674	           1	     156.836	    -2.14844	       -25.5
     5.60642	           1	     126.758	     27.9297	         8.5
      5.6063	           1	     143.945	     23.6328	       29.75
     5.60595	           1	     126.758	     19.3359	         -34
     5.60364	           1	     83.7891	    -2.14844	       -4.25
     5.60312	           1	     79.4922	     19.3359	          17
     5.60201	           1	     92.3828	    -19.3359	      -12.75
     5.60109	           1	     83.7891	     6.44531	           0
     5.60084	           1	     105.273	    -10.7422	        42.5
      5.6006	           1	     113.867	    -23.6328	       12.75
     5.59942	           1	     122.461	     32.2266	        4.25
     5.59888	           1	     118.164	     32.2266	        25.5
     5.59707	           1	     92.3828	    -15.0391	           0
     5.59389	           1	     105.273	    -23.6328	       12.75
     5.59364	           1	     100.977	    -10.7422	        42.5
     5.59362	           1	     131.055	     19.3359	          34
      5.5934	           1	     139.648	    -27.9297	        -8.5
     5.59145	           1	     100.977	    -27.9297	           0
     5.59082	           1	     92.3828	     15.0391	       38.25
     5.58888	           1	     143.945	    -27.9297	       -4.25
     5.58877	           1	     156.836	     2.14844	           0
     5.58868	           1	     105.273	    -32.2266	        -8.5
     5.58856	           1	     113.867	    -19.3359	      -21.25
     5.58587	           1	     105.273	     49.4141	          17
     5.58581	           1	     100.977	    -27.9297	      -21.25
       5.585	           1	     92.3828	     2.14844	       29.75
     5.58464	           1	     96.6797	    -23.6328	       21.25
     5.58439	           1	     79.4922	     23.6328	       29.75
      5.5835	           1	     135.352	     19.3359	      -38.25
     5.58201	           1	     96.6797	    -15.0391	        -8.5
     5.58036	           1	     126.758	     23.6328	       -4.25
     5.57915	           1	     96.6797	     49.4141	          17
     5.57728	           1	     113.867	     32.2266	      -38.25
     5.57681	           1	     70.8984	     27.9297	          17
     5.57494	           1	     143.945	    -23.6328	      -29.75
     5.57482	           1	     143.945	    -23.6328	      -21.25
     5.57368	           1	     135.352	    -27.9297	        -8.5
     5.57344	           1	     148.242	     23.6328	       29.75
     5.57318	           1	     118.164	     32.2266	      -29.75
     5.57299	           1	     83.7891	     15.0391	      -21.25
      5.5727	           1	     92.3828	    -19.3359	       -4.25
     5.57142	           1	     135.352	     23.6328	      -29.75
     5.57072	           1	     113.867	     19.3359	      -29.75
     5.57057	           1	     152.539	     32.2266	        4.25
     5.56984	           1	     131.055	     23.6328	       -25.5
     5.56962	           1	     92.3828	     40.8203	       38.25
     5.56896	           1	     139.648	    -10.7422	        -8.5
       5.567	           1	      109.57	    -15.0391	       46.75
     5.56561	           1	     83.7891	    -10.7422	       -4.25
      5.5646	           1	     92.3828	    -19.3359	       12.75
     5.56396	           1	     139.648	    -23.6328	         -17
     5.56333	           1	     122.461	     23.6328	       -4.25
     5.56321	           1	     118.164	    -32.2266	        4.25
     5.56279	           1	     126.758	     45.1172	       29.75
     5.56212	           1	     96.6797	     40.8203	       38.25
     5.55956	           1	     131.055	    -19.3359	      -21.25
     5.55908	           1	     96.6797	     15.0391	          34
     5.55848	           1	     88.0859	     45.1172	        25.5
     5.55756	           1	     92.3828	     45.1172	        4.25
      5.5559	           1	     139.648	     23.6328	         -17
     5.55528	           1	     83.7891	     32.2266	       38.25
     5.55514	           1	     139.648	     19.3359	      -38.25
      5.5546	           1	      109.57	     23.6328	      -38.25
     5.55345	           1	     96.6797	     6.44531	      -21.25
     5.55068	           1	     88.0859	     40.8203	          34
     5.54992	           1	     122.461	     49.4141	           0
     5.54856	           1	     122.461	     27.9297	          51
     5.54826	           1	     126.758	     6.44531	      -21.25
     5.54783	           1	     139.648	    -27.9297	         -17
     5.54398	           1	     100.977	    -19.3359	        4.25
     5.54362	           1	     96.6797	    -6.44531	       21.25
     5.54181	           1	     96.6797	     32.2266	        25.5
     5.54122	           1	     96.6797	     15.0391	       -25.5
     5.54093	           1	     139.648	    -15.0391	      -12.75
     5.54089	           1	     135.352	     45.1172	       29.75
     5.54016	           1	     143.945	    -19.3359	      -29.75
     5.53995	           1	     126.758	    -36.5234	       -25.5
     5.53945	           1	     105.273	     49.4141	        4.25
      5.5392	           1	     118.164	     40.8203	         -34
     5.53758	           1	     96.6797	    -19.3359	      -38.25
     5.53725	           1	     148.242	     6.44531	         8.5
     5.53722	           1	     135.352	     10.7422	       -4.25
      5.5361	           1	     118.164	    -19.3359	         8.5
     5.53521	           1	     126.758	    -36.5234	      -12.75
     5.53266	           1	     148.242	     23.6328	        4.25
     5.53179	           1	     126.758	     49.4141	         8.5
     5.53139	           1	     79.4922	     27.9297	          34
     5.53137	           1	      109.57	     10.7422	       -42.5
     5.53042	           1	     96.6797	     27.9297	       12.75
     5.53041	           1	     113.867	    -23.6328	       -4.25
     5.53036	           1	     148.242	    -15.0391	           0
     5.53015	           1	     88.0859	     23.6328	          34
     5.52963	           1	     113.867	     36.5234	       29.75
     5.52794	           1	     122.461	     27.9297	       21.25
     5.52754	           1	     126.758	     10.7422	         -17
     5.52751	           1	      109.57	    -23.6328	      -29.75
